X,Y,LAST_YEAR,AADT_ALLVE
2443676.906,2382327.837,2013,1900
2429329.212,2343747.862,2005,2100
2410732.678,2326520.089,,
2372809.076,2301170.789,,
2328791.408,2422870.562,,
2517789.018,2409425.594,,
2352079.816,2393133.441,,
2249259.521,2528608.386,2015,2400
2444499.982,2379379.43,,
2431503.959,2365197.616,,
2376240.277,2409022.635,,
2444301.022,2377642.825,,
2514105.121,2378145.606,2018,9000
2369318.67,2679600.255,2013,2500
2515057.252,2406371.475,,
2445116.749,2379288.062,,
2282601.087,2390096.698,,
2280528.643,2343770.717,,
2518991.809,2398680.814,2019,65000
2445116.749,2379288.062,,
2292833.608,2676053.189,,
2410085.209,2387019.658,,
2355902.179,2314126.343,2013,10
2387656.661,2309129.615,,
2243648.223,2349933.143,,
2172532.207,2390754.599,,
2275798.28,2346514.917,,
2420640.001,2384796.135,2014,1700
2529000.447,2331163.758,,
2422192.292,2505094.46,,
2200892.819,2505006.576,2012,30
2275131.188,2366503.669,,
2502772.83,2425560.211,2020,17000
2541241.234,2378309.697,2018,640
2446817.116,2520638.188,,
2630696.609,2357562.307,,
2529209.91,2330420.654,,
2509289.262,2349764.311,,
2443258.701,2377887.454,2014,4400
2441177.502,2370080.365,2019,12000
2172532.207,2390754.599,,
2375442.701,2350563.144,,
2376240.277,2409022.635,,
2235095.809,2415606.798,,
2317397.334,2360305.488,2014,2500
2243425.251,2349977.147,2014,1100
2201073.228,2374378.929,,
2692897.797,2527003.427,2009,230
2455199.576,2358114.399,2013,1300
2580527.547,2371249.721,,
2445879.701,2368836.488,,
2579261.078,2372053.226,2007,5700
2496602.425,2410500.574,,
2462596.469,2362082.226,,
2411785.93,2330787.364,,
2443373.419,2369014.928,,
2459886.535,2363832.691,,
2428360.229,2383602.17,2016,3800
2525477.542,2332569.228,,
2520861.121,2337433.883,,
2512715.584,2355703.266,,
2483685.549,2407943.301,2008,20000
2432941.399,2525913.875,,
2531121.8,2331833.019,,
2508449.069,2351404.072,,
2376925.869,2350430.19,2013,4600
2387030.23,2494735.161,2014,700
2518331.894,2383739.519,2009,12000
2674902.708,2393761.61,2016,700
2475365.659,2423428.272,2006,9000
2495344.621,2580241.731,2013,510
2544750.021,2409562.844,2013,1500
2515071.899,2396135.605,,
2791167.037,2491390.505,2007,10
2505602.939,2413374.944,2017,21000
2597531.191,2311527.615,2016,460
2449202.333,2369068.279,,
2493728.676,2428985.235,,
2411056.038,2505489.007,2013,420
2426633.185,2386482.584,2017,2600
2449373.09,2370311.093,,
2449373.09,2370311.093,,
2413860.99,2437585.144,2014,270
2431486.145,2381559.353,2016,6400
2372809.076,2301170.789,,
2444811.536,2371422.692,,
2604106.118,2298666.673,2016,400
2442390.737,2374274.294,,
2413137.45,2378044.942,,
2514406.322,2368878.373,2013,3100
2387987.481,2398996.073,,
2400205.922,2437037.968,2018,7400
2398184.305,2437174.831,2013,8500
2292226.035,2343795.243,,
2231950.141,2599833.573,2013,140
2410085.209,2387019.658,,
2537314.623,2568280.194,2018,8900
2291175.858,2343757.018,,
2319361.435,2465727.338,2015,2700
2376579.312,2350403.609,2005,5100
2292226.035,2343795.243,,
2202670.579,2350243.409,,
2292226.035,2343795.243,,
2174141.783,2390238.07,,
2204899.189,2370166.979,,
2202670.579,2350243.409,,
2337379.926,2361902.811,2014,2700
2204899.189,2370166.979,,
2516952.34,2390553.171,2019,60000
2416329.725,2535206.866,,
2512711.642,2351403.548,,
2445343.315,2535671.6,,
2435481.073,2526538.013,,
2504724.046,2364341.072,2013,19000
2436829.308,2526345.45,,
2361737.141,2629936.939,,
2531411.797,2331680.687,,
2767923.075,2588470.536,2013,310
2508989.483,2496278.046,2008,150
2440972.92,2374476.447,,
2280528.643,2343770.717,,
2241458.735,2374788.308,2013,270
2394417.133,2493719.915,2015,970
2363619.08,2348985.746,2014,1600
2410085.209,2387019.658,,
2435717.363,2354510.663,,
2328832.986,2362953.952,2005,1500
2257965.677,2343795.138,,
2201755.681,2344716.822,,
2280528.643,2343770.717,,
2465762.009,2359986.189,,
2321939.516,2507270.826,2006,130
2409866.678,2439421.597,2014,130
2509988.35,2408433.208,2006,15000
2512445.981,2399136.496,,
2502818.228,2406660.433,,
2470277.659,2359128.904,2014,1500
2681422.455,2376389.592,,
2507584.199,2401458.7,,
2531132.43,2384994.757,,
2456073.472,2357562.846,,
2263568.057,2690958.434,2008,160
2516454.199,2514314.704,,
2433647.656,2500438.081,,
2354639.627,2388638.7,,
2531411.797,2331680.687,,
2337840.163,2457943.604,2013,2600
2390219.765,2520182.241,2014,250
2289990.074,2676135.931,,
2233969.519,2804046.488,2013,2100
2427917.569,2563048.424,,
2496070.011,2423505.012,2018,20000
2443638.177,2370798.665,2014,6800
2398471.698,2436130.901,2014,8600
2525800.037,2414463.339,2018,4900
2499011.57,2406097.97,2006,2700
2465762.009,2359986.189,,
2506253.384,2409932.202,2006,3900
2465762.009,2359986.189,,
2575347.249,2571491.566,2007,100
2473265.113,2423485.89,2018,4700
2563846.773,2319391.398,2013,1000
2563846.773,2319391.398,2013,1500
2387292.061,2399340.033,2013,500
2373971.989,2423339.962,,
2443613.474,2370807.424,,
2355526.366,2422690.027,2014,920
2281960.701,2347124.732,2015,1700
2235413.498,2413441.422,,
2435483.693,2376243.54,,
2450485.505,2369817.714,2014,13000
2218150.927,2360014.622,,
2444763.862,2371959.784,,
2349895.862,2318234.216,,
2436112.176,2379111.422,2007,2600
2266504.805,2424555.4,,
2372809.076,2301170.789,,
2145170.183,2407402.958,,
2343564.383,2367648.172,,
2336810.145,2312777.157,,
2435221.607,2374326.725,,
2280528.643,2343770.717,,
2281885.009,2350183.854,,
2238450.298,2437974.459,,
2432007.278,2433126.695,2015,1600
2201755.681,2344716.822,,
2256879.801,2342602.118,,
2320906.687,2361839.417,2014,1600
2403307.301,2597246.588,2013,770
2358543.648,2392879.286,,
2448886.34,2478293.795,,
2562863.551,2319177.215,2013,1800
2513739.553,2333629.121,2015,520
2443676.906,2382327.837,,
2282601.087,2390096.698,,
2417399.115,2377428.142,,
2437619.599,2373337.661,,
2201073.228,2374378.929,,
2402961.993,2637584.739,2018,1500
2352079.816,2393133.441,,
2437870.938,2373179.976,,
2201667.006,2346004.54,,
2435067.724,2365332.006,,
2443417.132,2377808.046,2014,23000
2523611.907,2379963.686,2010,11000
2680896.38,2374668.255,2012,4800
2512642.352,2435886.515,2018,3400
2454740.813,2381982.476,,
2442578.457,2368489.975,,
2504944.945,2415848.936,2018,3300
2494943.986,2433501.824,2018,4400
2447144.38,2478293.442,2009,960
2443502.776,2370845.169,2014,7900
2680896.38,2374668.255,2012,5400
2500119.865,2417864.955,,
2494966.401,2452226.454,,
2398471.698,2436130.901,2009,4000
2525776.974,2378701.46,2009,11000
2484076.512,2415324.052,2008,5200
2637097.852,2368873.112,2009,1900
2433352.85,2502211.279,2012,6200
2408106.801,2454279.288,2013,1600
2505774.407,2423793.281,2008,15000
2478380.01,2413073.644,,
2450519.593,2426171.683,,
2503340.011,2410239.572,,
2435505.27,2528896.474,,
2432102.968,2496980.432,,
2522488.299,2336498.135,,
2402670.154,2638276.124,,
2601854.202,2344681.874,2016,2000
2522991.052,2333791.176,,
2444232.294,2478575.654,2014,360
2518448.925,2564720.666,,
2442986.87,2539977.961,,
2598326.888,2492263.714,2014,1700
2523839.648,2333695.996,,
2218743.726,2400598.59,2013,990
2443878.256,2377263.153,2004,3700
2468770.681,2368769.862,,
2209235.393,2428399.89,,
2435525.747,2351153.981,,
2552842.113,2322767.306,2013,460
2371886.231,2350872.837,,
2238858.374,2437381.062,,
2334296.655,2364192.093,,
2241643.3,2413703.699,,
2444586.538,2368934.214,,
2356259.134,2422598.841,,
2209235.393,2428399.89,,
2180992.011,2428638.036,,
2262887.878,2640085.777,2014,310
2180992.011,2428638.036,,
2371760.671,2317962.962,,
2264691.919,2426847.4,,
2444378.12,2371570.529,,
2443731.054,2380802.839,2004,4300
2395528.005,2355515.766,,
2400932.361,2639836.158,,
2728073.87,2418915.496,,
2494700.646,2428753.117,2008,16000
2516454.199,2514314.704,,
2467720.782,2424129.356,2008,8700
2611784.989,2345526.534,,
2493583.548,2426272.052,2008,13000
2678764.594,2375034.279,2008,4400
2513414.863,2522028.315,,
2505989.333,2423797.694,,
2615484.662,2509331.26,,
2496721.573,2415309.434,,
2525585.917,2372320.511,,
2510094.017,2394540.685,2009,10000
2497619.123,2415175.49,,
2275316.203,2480627.765,2009,70
2508662.018,2394403.996,2009,11000
2526882.432,2385790.6,2009,23000
2514838.191,2361281.227,2009,2500
2496629.068,2414627.985,,
2623350.952,2361492.206,,
2398801.599,2436840.735,2014,5400
2461556.497,2423294.762,2008,4200
2733860.921,2398634.669,,
2468920.882,2440099.981,2008,1000
2480111.65,2414073.145,,
2461886.585,2423794.866,2008,9000
2487865.613,2419316.63,2008,15000
2515430.378,2408732.208,,
2495494.45,2440524.721,,
2447440.882,2383459.072,2009,19000
2510882.539,2397148.654,2011,4600
2504851.225,2399922.829,,
2530493.449,2382167.102,2016,7900
2534153.998,2412280.708,2011,11000
2357538.24,2451118.415,,
2503909.091,2401558.675,2011,6100
2619859.219,2362620.11,,
2483959.111,2409989.021,2017,13000
2473862.993,2401917.318,2018,24000
2506198.546,2395948.997,2011,20000
2463921.206,2446584.365,,
2521279.549,2382188.447,2009,17000
2433684.708,2529319.71,2010,3600
2517215.689,2364155.17,2014,1600
2577899.127,2380451.396,2010,940
2527047.827,2376055.185,2009,5300
2525571.228,2384371.769,2009,7400
2401612.129,2427613.43,2010,2300
2561318.224,2380105.522,2013,11000
2728778.604,2404039.711,2010,7100
2521348.205,2382628.946,,
2516861.673,2394583.642,2009,7600
2498560.136,2410130.271,2018,3800
2630173.61,2353736.168,,
2524836.696,2411320.728,2018,19000
2498485.456,2405297.783,2018,2200
2521251.957,2370836.304,2009,2700
2503253.996,2399728.038,2011,21000
2645237.532,2368436.18,2011,4200
2485755.426,2409012.231,2011,25000
2509391.386,2414256.596,,
2515839.898,2392800.05,,
2731567.6,2405102.756,,
2339001.057,2459148.221,,
2601286.859,2365350.608,,
2343841.748,2455873.191,,
2512317.034,2367986.002,,
2521563.188,2384960.417,2012,12000
2461799.432,2423204.022,,
2465880.888,2401411.475,,
2494051.801,2460388.893,,
2514552.975,2402140.745,,
2498529.815,2453743.857,2011,2800
2520996.478,2386673.009,2012,24000
2730580.821,2406867.432,,
2516693.671,2409324.313,,
2519308.323,2390379.799,,
2466163.974,2398194.904,2011,520
2504919.938,2468005.319,2011,630
2521504.771,2386048.167,2009,15000
2502180.493,2414295.887,,
2488045.849,2418215.999,,
2512924.3,2413365.635,,
2509129.306,2392202.832,,
2512308.92,2398219.943,,
2504513.415,2422652.056,,
2494516.69,2421222.618,,
2514675.619,2397402.459,,
2506029.408,2389692.572,,
2506574.209,2393031.836,,
2525878.501,2411636.545,,
2494319.217,2417276.111,,
2529942.514,2409951.911,,
2502700.065,2399816.777,,
2524096.772,2402143.088,,
2485054.387,2414730.731,,
2525940.256,2413897.07,,
2509783.994,2403380.96,,
2543851.805,2395475.602,,
2513187.348,2367036.406,,
2494700.71,2419746.704,,
2543592.655,2395721.856,,
2485007.315,2414412.13,,
2520170.176,2402648.148,,
2509399.786,2389942.439,,
2503620.62,2404731.193,,
2540967.289,2397638.016,,
2500370.172,2402600.266,,
2528660.055,2400864.87,,
2516825.105,2391489.526,,
2494287.986,2410794.537,2013,9700
2750344.046,2447136.708,2013,220
2691871.98,2528630.609,2013,1000
2437952.572,2364959.194,2013,4900
2512254.772,2405512.247,,
2520817.775,2409414.979,,
2520490.948,2403616.134,,
2502109.522,2391639.027,,
2484368.748,2418036.776,,
2496433.983,2410523.26,2020,11000
2731567.6,2405102.756,,
2520237.128,2395355.279,,
2485451.073,2429620.995,2017,4500
2495956.735,2407772.021,,
2506753.858,2394263.819,,
2490703.299,2410817.935,,
2520716.421,2367274.325,,
2501626.332,2391712.557,,
2483336.104,2408694.336,,
2500969.459,2417495.397,,
2511701.682,2374715.391,,
2546735.179,2403627.05,,
2546735.179,2403627.05,,
2387639.97,2399168.069,2014,450
2579261.078,2372053.226,2013,6700
2496709.5,2405332.763,,
2500485.066,2417263.927,,
2497030.961,2417320.95,,
2515865.719,2371775.581,2012,14000
2644046.087,2368201.865,,
2730539.305,2406666.656,,
2328611.923,2462534.281,,
2543292.467,2380325.77,2012,7300
2562607.644,2319101.629,,
2477317.842,2351664.139,,
2330480.226,2345669.431,2012,260
2481286.029,2409696.395,,
2411019.352,2361342.381,2013,3100
2750344.046,2447136.708,2013,220
2498748.094,2406559.85,,
2559924.928,2415976.061,,
2470824.519,2405362.612,,
2488393.439,2416588.338,,
2556060.58,2413157.045,,
2536008.047,2414583.712,,
2364129.399,2505255.86,2011,200
2482272.944,2348496.461,,
2512251.13,2387055.07,2012,23000
2478814.282,2434504.238,2018,3600
2253377.217,2532515.537,2014,1500
2540224.344,2440158.832,,
2499328.442,2410833.417,2013,43000
2338999.285,2342784.118,2013,350
2330646.784,2351003.555,2014,590
2500230.985,2417173.504,2013,7900
2540224.344,2440158.832,,
2545932.869,2421035.468,,
2572509.816,2344687.749,,
2512275.967,2409047.782,,
2621318.823,2362147.455,2013,1900
2494482.033,2414330.517,2013,8600
2462552.438,2422063.172,,
2486799.784,2409358.942,2013,5900
2624900.345,2314203.865,2013,780
2625102.285,2361942.1,2012,4400
2300013.261,2437688.023,2012,240
2580955.168,2370819.334,2015,7500
2525888.517,2400123.506,2020,12000
2500837.536,2403931.647,,
2514427.278,2392009.899,,
2521314.512,2392189.054,,
2485075.625,2411812.922,,
2740583.222,2469035.759,,
2487346.04,2419294.932,2018,19000
2537739.81,2413313.149,,
2490496.376,2418061.527,,
2547695.026,2413026.053,,
2549195.137,2412576.468,,
2502845.067,2399793.627,,
2517045.038,2421160.499,,
2527548.989,2411197.157,,
2526308.03,2405643.998,,
2522303.159,2411364.733,,
2493639.398,2416638.953,,
2525370.957,2411240.666,,
2477914.091,2403050.136,,
2494571.418,2412441.822,2013,8800
2579261.078,2372053.226,2017,6100
2494399.11,2411905.445,2013,8600
2501446.057,2391905.549,,
2508701.704,2414579.517,,
2510562.114,2397556.333,,
2513579.375,2421846.236,,
2537472.352,2570038.93,2015,3600
2441813.498,2373168.09,2020,6200
2497950.679,2414885.724,,
2509961.859,2412602.712,,
2494657.777,2433554.443,,
2489687.411,2409448.061,,
2507715.019,2410766.141,,
2512235.566,2413502.677,,
2556721.116,2413814.299,,
2506260.45,2415662.25,,
2515180.301,2415055.589,,
2510178.847,2422322.104,,
2367333.804,2683190.755,2012,2400
2500047.878,2415780.625,2020,11000
2499055.697,2417540.762,2020,7600
2511339.322,2402709.755,2000,27000
2520018.195,2409689.157,1997,9500
2635404.888,2357457.334,2016,1000
2496769.901,2415663.495,2020,11000
2499519.655,2400442.136,2001,6200
2499037.624,2420741.531,1998,10000
2500812.052,2409615.331,2001,8400
2503437.004,2414832.759,,
2516660.422,2399543.23,,
2494822.238,2426100.264,,
2516939.628,2404757.219,,
2493624.885,2420596.249,,
2323185.525,2461566.251,,
2501750.3,2414707.295,,
2518553.883,2373280.508,,
2309944.855,2481449.342,,
2503253.996,2399728.038,,
2493000.257,2411412.851,,
2508058.641,2397327.746,,
2499415.3,2397005.825,,
2490354.919,2419355.097,,
2493876.176,2420556.447,,
2533376.078,2419527.647,,
2509510.857,2397097.857,,
2520471.499,2403624.252,,
2510932.397,2400318.884,,
2508438.884,2410769.82,,
2490277.206,2416898.694,,
2493162.213,2411530.618,,
2499915.563,2399232.34,,
2502312.974,2363446.467,,
2506590.55,2399638.174,,
2526527.261,2383451.61,,
2510400.564,2396607.612,,
2523851.504,2398631.137,,
2499401.126,2420145.733,,
2512196.865,2369651.146,,
2508155.685,2405658.993,,
2495810.372,2409523.219,,
2497945.436,2406861.477,,
2500228.008,2408314.59,,
2485679.867,2419990.458,,
2501794.938,2404875.659,,
2500951.998,2406667.546,,
2514355.533,2400698.376,,
2527240.131,2376031.063,,
2499767.628,2406815.159,,
2501037.958,2408202.73,,
2500243.703,2399506.166,,
2506092.272,2394106.824,,
2508391.307,2407261.397,,
2501534.264,2398894.797,,
2498061.821,2413346.42,,
2497744.577,2415729.271,,
2464098.059,2447708.283,,
2507104.407,2483185.222,2014,9600
2596894.36,2365459.733,2012,9500
2250436.953,2526319.967,2015,6700
2493836.347,2418218.896,2013,7600
2228936.306,2618190.761,2013,270
2376232.993,2350386.407,2013,4400
2432102.968,2496980.432,2012,4100
2513626.983,2523512.367,2018,1700
2374648.104,2350722.972,2013,4600
2503495.978,2396376.787,,
2482099.131,2422227.289,,
2507091.203,2418538.763,,
2495114.064,2415812.386,,
2483861.986,2417170.383,,
2512887.037,2419560.847,,
2504843.779,2397831.259,,
2492627.831,2348432.648,2013,12000
2264230.011,2555628.744,2011,520
2494100.037,2426199.002,,
2249147.171,2709406.393,2012,400
2504608.627,2398849.254,,
2535737.756,2397761.623,,
2510824.31,2373711.86,,
2410954.825,2329669.513,2014,1000
2537863.968,2441151.639,,
2411055.768,2328110.224,2012,690
2545932.869,2421035.468,,
2525377.1,2332634.555,2012,4200
2518861.793,2390674.691,,
2462102.172,2369443.92,2014,7600
2647028.029,2368777.543,,
2522787.239,2404776.677,,
2486671.798,2408610.798,,
2514501.647,2399666.467,,
2492587.938,2416503.124,,
2504660.791,2399217.708,,
2509077.739,2409500.808,,
2496592.842,2408800.05,,
2498389.578,2405325.556,,
2515358.192,2371709.192,,
2497543.668,2407598.732,,
2523606.383,2381169.811,,
2500606.052,2417357.913,,
2515099.891,2374701.554,,
2376153.872,2348071.566,2013,2600
2579261.078,2372053.226,2013,5200
2511357.914,2414437.753,2012,14000
2493342.766,2407552.878,,
2500625.167,2420087.912,,
2503538.199,2406058.704,2013,18000
2356206.297,2451172.883,2015,3000
2498011.791,2417603.267,,
2504485.985,2406188.929,,
2478267.631,2434498.349,,
2481522.912,2430584.437,2018,9400
2428872.509,2491953.409,2012,2800
2579261.078,2372053.226,2013,6100
2494429.655,2411199.496,2013,6000
2380887.42,2366322.842,2014,570
2591218.13,2548333.029,2014,4500
2579261.078,2372053.226,2013,6700
2567396.188,2376537.866,2017,1200
2494174.73,2409723.252,2013,7600
2489854.759,2413511.99,,
2546098.638,2400917.173,,
2387551.062,2331260.074,2014,260
2493930.552,2408674.47,2013,6000
2509303.824,2422012.711,,
2514647.518,2415067.577,,
2496124.327,2410569.144,,
2512347.485,2409990.335,,
2519825.045,2413236.847,,
2507947.496,2410727.284,,
2513524.272,2390237.319,2013,13000
2519637.476,2392244.428,2020,16000
2447592.495,2369264.53,,
2508373.457,2405322.149,2020,
2519501.19,2391367.47,,
2477009.591,2351261.409,,
2495047.451,2415138.829,,
2518682.101,2407589.095,,
